parent_code,code,label
49,7,Vidayanes
49,3,Videmala
49,9,Villabrázaro
49,2,Villabuena del Puente
49,6,Villadepera
49,3,Villaescusa
49,8,Villafáfila
49,4,Villaferrueña
49,9,Villageriz
49,2,Villalazán
49,5,Villalba de la Lampreana
49,1,Villalcampo
49,7,Villalobos
49,0,Villalonso
49,3,Villalpando
49,0,Villalube
49,5,Villamayor de Campos
49,9,Villamor de los Escuderos
49,2,Villanázar
49,8,Villanueva de Azoague
49,4,Villanueva de Campeán
49,7,Villanueva de las Peras
49,1,Villanueva del Campo
49,9,Villar de Fallaves
49,4,Villar del Buey
49,8,Villaralbo
49,3,Villardeciervos
49,7,Villardiegua de la Ribera
49,0,Villárdiga
49,6,Villardondiego
49,2,Villarrín de Campos
49,5,Villaseco del Pan
49,9,Villavendimio
49,1,Villaveza de Valverde
49,6,Villaveza del Agua
49,7,Viñas
49,5,Zamora
50,6,Abanto
50,1,Acered
50,7,Agón
50,2,Aguarón
50,5,Aguilón
50,8,Ainzón
50,4,Aladrén
50,0,Alagón
50,3,Alarba
50,7,Alberite de San Juan
50,4,Albeta
50,9,Alborge
50,5,Alcalá de Ebro
50,0,Alcalá de Moncayo
50,3,Alconchel de Ariza
50,6,Aldehuela de Liestos
50,2,Alfajarín
50,8,Alfamén
50,1,Alforque
50,5,Alhama de Aragón
50,2,Almochuel
50,7,"Almolda, La"
50,3,Almonacid de la Cuba
50,8,Almonacid de la Sierra
50,1,"Almunia de Doña Godina, La"
50,4,Alpartir
50,0,Ambel
50,6,Anento
50,9,Aniñón
50,3,Añón de Moncayo
50,0,Aranda de Moncayo
50,5,Arándiga
50,1,Ardisa
50,6,Ariza
50,9,Artieda
50,2,Asín
50,8,Atea
50,4,Ateca
50,7,Azuara
50,1,Badules
50,8,Bagüés
50,3,Balconchán
50,9,Bárboles
50,4,Bardallur
50,7,Belchite
50,0,Belmonte de Gracián
50,6,Berdejo
50,2,Berrueco
50,7,Biel
50,8,Bijuesca
50,5,Biota
50,0,Bisimbre
50,6,Boquiñeni
50,1,Bordalba
50,4,Borja
50,7,Botorrita
50,3,Brea de Aragón
50,9,Bubierca
50,2,Bujaraloz
50,6,Bulbuente
50,3,Bureta
50,8,"Burgo de Ebro, El"
50,4,"Buste, El"
50,9,Cabañas de Ebro
50,2,Cabolafuente
50,5,Cadrete
50,1,Calatayud
50,7,Calatorao
50,0,Calcena
50,4,Calmarza
50,1,Campillo de Aragón
50,6,Carenas
50,2,Cariñena
50,7,Caspe
50,0,Castejón de Alarba
50,3,Castejón de las Armas
50,9,Castejón de Valdejasa
50,5,Castiliscar
50,8,Cervera de la Cañada
50,2,Cerveruela
50,9,Cetina
50,2,Chiprana
50,8,Chodes
50,4,Cimballa
50,0,Cinco Olivas
50,5,Clarés de Ribota
50,8,Codo
50,1,Codos
50,7,Contamina
50,3,Cosuenda
50,6,Cuarte de Huerva
50,0,Cubel
50,7,"Cuerlas, Las"
50,3,Daroca
50,6,Ejea de los Caballeros
50,9,Embid de Ariza
50,1,Encinacorba
50,4,Épila
50,8,Erla
50,5,Escatrón
50,0,Fabara
50,1,Farlete
50,4,Fayón
50,7,"Fayos, Los"
50,3,Figueruelas
50,9,Fombuena
50,2,"Frago, El"
50,6,"Frasno, El"
50,3,Fréscano
50,4,Fuendejalón
50,9,Fuendetodos
50,2,Fuentes de Ebro
50,5,Fuentes de Jiloca
50,1,Gallocanta
50,7,Gallur
50,0,Gelsa
50,4,Godojos
50,1,Gotor
50,6,Grisel
50,2,Grisén
50,7,Herrera de los Navarros
50,0,Ibdes
50,3,Illueca
50,5,Isuerre
50,8,Jaraba
50,2,Jarque de Moncayo
50,9,Jaulín
50,4,"Joyosa, La"
50,0,Lagata
50,5,Langa del Castillo
50,8,Layana
50,1,Lécera
50,3,Lechón
50,7,Leciñena
50,6,Letux
50,0,Litago
50,7,Lituénigo
50,2,Lobera de Onsella
50,8,Longares
50,3,Longás
50,9,Lucena de Jalón
50,5,Luceni
50,1,Luesia
50,4,Luesma
50,7,Lumpiaque
50,4,Luna
50,9,Maella
50,5,Magallón
50,0,Mainar
50,3,Malanquilla
50,6,Maleján
50,5,Mallén
50,2,Malón
50,1,Maluenda
50,2,Manchones
50,7,Mara
50,3,María de Huerva
50,2,Marracos
50,8,Mediana de Aragón
50,1,Mequinenza
50,4,Mesones de Isuela
50,0,Mezalocha
50,6,Mianos
50,9,Miedes de Aragón
50,3,Monegrillo
50,0,Moneva
50,5,Monreal de Ariza
50,1,Monterde
50,6,Montón
50,9,Morata de Jalón
50,2,Morata de Jiloca
50,8,Morés
50,4,Moros
50,7,Moyuela
50,1,Mozota
50,8,Muel
50,3,"Muela, La"
50,9,Munébrega
50,4,Murero
50,7,Murillo de Gállego
50,0,Navardún
50,6,Nigüella
50,2,Nombrevilla
50,5,Nonaspe
50,9,Novallas
50,6,Novillas
50,1,Nuévalos
50,7,Nuez de Ebro
50,2,Olvés
50,5,Orcajo
50,8,Orera
50,4,Orés
50,0,Oseja
50,3,Osera de Ebro
50,7,Paniza
50,4,Paracuellos de Jiloca
50,9,Paracuellos de la Ribera
50,5,Pastriz
50,0,Pedrola
50,3,"Pedrosas, Las"
50,6,Perdiguera
50,2,Piedratajada
50,8,Pina de Ebro
50,1,Pinseque
50,5,"Pintanos, Los"
50,2,Plasencia de Jalón
50,7,Pleitas
50,3,Plenas
50,8,Pomer
50,1,Pozuel de Ariza
50,4,Pozuelo de Aragón
50,0,Pradilla de Ebro
50,6,Puebla de Albortón
50,9,"Puebla de Alfindén, La"
50,3,Puendeluna
50,0,Purujosa
50,5,Quinto
50,1,Remolinos
50,6,Retascón
50,9,Ricla
50,8,Romanos
50,4,Rueda de Jalón
50,7,Ruesca
50,6,Sabiñán
50,1,Sádaba
50,8,Salillas de Jalón
50,3,Salvatierra de Esca
50,9,Samper del Salz
50,4,San Martín de la Virgen de Moncayo
50,7,San Mateo de Gállego
50,0,Santa Cruz de Grío
50,6,Santa Cruz de Moncayo
50,2,Santa Eulalia de Gállego
50,5,Santed
50,9,Sástago
50,1,Sediles
50,7,Sestrica
50,2,Sierra de Luna
50,5,Sigüés
50,8,Sisamón
50,4,Sobradiel
50,0,Sos del Rey Católico
50,3,Tabuenca
50,6,Talamantes
50,3,Tarazona
50,8,Tauste
50,4,Terrer
50,9,Tierga
50,2,Tobed
50,5,Torralba de los Frailes
50,1,Torralba de Ribota
50,7,Torralbilla
50,0,Torrehermosa
50,4,Torrelapaja
50,1,Torrellas
50,6,Torres de Berrellén
50,2,Torrijo de la Cañada
50,7,Tosos
50,0,Trasmoz
50,3,Trasobares
50,9,Uncastillo
50,5,Undués de Lerda
50,8,Urrea de Jalón
50,2,Urriés
50,9,Used
50,4,Utebo
50,5,Val de San Martín
50,0,Valdehorna
50,8,Valmadrid
50,1,Valpalmas
50,7,Valtorres
50,3,Velilla de Ebro
50,6,Velilla de Jiloca
50,0,Vera de Moncayo
50,7,Vierlas
50,8,Villadoz
50,3,Villafeliche
50,6,Villafranca de Ebro
50,9,Villalba de Perejil
50,5,Villalengua
50,8,Villamayor de Gállego
50,1,Villanueva de Gállego
50,8,Villanueva de Huerva
50,4,Villanueva de Jiloca
50,5,Villar de los Navarros
50,0,Villarreal de Huerva
50,6,Villarroya de la Sierra
50,1,Villarroya del Campo
50,2,"Vilueña, La"
50,4,Vistabella
50,7,"Zaida, La"
50,3,Zaragoza
50,9,Zuera
51,3,Ceuta
52,8,Melilla
